1.48968  11.1092
1.50365  17.3739
1.49815  27.2416
1.50613  36.4466
1.50074  41.6914
1.49442  51.2813
1.50196  61.3341
1.49303  70.6867
1.50556  83.3461
1.50868  92.3494
1.49485  101.015
1.49659  108.463
1.48277  118.569
1.51127  132.149
1.50513  138.818
1.50084  144.851
1.53632  153.456
1.5082  164.554
1.52705  173.467
1.48079  178.72
1.49495  193.207
1.52553  200.719
1.5116  215.109
1.50788  231.415
1.5001  250.261
1.51476  251.866
1.50667  260.704
1.49831  266.28
1.51235  268.738
1.48849  284.872
1.51705  294.554
1.46555  296.058
1.54998  309.545
1.48688  317.259
1.46478  324.024
1.49408  336.773
1.49656  336.753
1.482  353.366
1.53254  369.961
1.46363  368.152
1.51774  354.85
1.47824  389.508
1.55421  396.787
1.46526  411.828
1.53459  408.179
1.52758  419.253
1.4364  417.793
1.56803  412.11
1.49568  430.449
1.50688  428.582
1.45053  439.207
1.50493  452.766
1.45271  457.089
1.58241  450.28
1.45958  473.409
1.5476  501.697
1.4861  509.665
1.54644  513.03
1.4803  506.898
1.48894  543.503
1.51603  557.956
1.51523  579.387
1.49752  600.572
1.52931  614.481
1.49916  611.529
1.47526  616.71
1.45555  615.944
1.55771  616.653
1.46651  640.409
1.54284  632.727
1.55497  653.268
1.45001  661.434
1.53759  665.119
1.47152  657.665
1.47064  700.644
1.48471  675.879
1.47198  697.949
1.55368  691.464
1.47316  730.298
1.50253  714.777
1.50772  734.956
1.52011  765.631
1.49525  746.452
1.55169  751.633
1.49447  751.595
1.41121  749.9
1.50998  776.475
1.48041  797.085
1.5208  801.165
1.55264  876.061
1.52184  866.534
1.49991  877.245
1.53663  846.264
1.50707  872.177
1.53815  874.022
1.56434  857.851
1.43507  872.78
1.50692  893.812
1.45472  862.73
1.46586  862.533
1.50914  863.832
1.49616  879.837
1.54522  917.728
1.52451  873.617
1.55135  908.644
1.47881  883.315
1.52766  918.778
1.47484  927.339
1.5456  896.011
1.48667  925.576
1.5194  948.399
1.47139  908.096
1.48597  911.678
1.5427  908.847
1.49294  878.681
1.56304  907.156
1.48375  874.166
1.47494  926.452
1.53636  892.872
1.50505  890.341
1.49887  911.143
1.49773  942.551
1.51602  917.206
1.50266  930.498
1.49519  878.925
1.53158  871.872
1.50887  845.137
1.44839  868.936
1.46079  848.432
1.47861  848.413
1.50615  877.398
1.47561  840.991
1.50003  855.902
1.52347  837.539
1.51944  880.218
1.44784  917.843
1.60056  895.17
1.43213  898.051
1.57374  908.946
1.45237  927.647
1.55184  929.909
1.51514  940.858
1.49475  948.311
1.48403  926.197
1.4731  918.87
1.53994  915.769
1.53918  908.596
1.47291  937.575
1.4473  963.558
1.48943  892.846
1.51749  911.832
1.49134  912.179
1.44509  870.081
1.56621  877.329
1.47434  907.832
1.49627  947.285
1.42638  901.394
1.50557  935.75
1.59047  925.294
1.37283  914.539
1.56143  912.444
1.53565  922.04
1.49555  879.416
1.56786  876.073
1.48874  851.588
1.4587  846.454
1.57411  827.705
1.47914  874.977
1.47185  867.967
1.47559  874.809
1.5128  895.643
1.44826  873.353
1.53863  899.389
1.4965  934.243
1.48243  962.709
1.51448  939.86
1.57452  929.747
1.48262  916.326
1.49457  910.733
1.45774  935.174
1.47267  901.625
1.5092  929.502
1.52659  976.521
1.52299  1005.08
1.52565  984.074
1.48294  1034.44
1.46812  1061.19
1.51611  1073.8
1.51323  1034.57
1.51124  921.649
1.51351  891.914
1.48308  886.969
1.49731  860.958
1.49441  822.593
1.54711  847.225
1.53854  858.142
1.51561  822.566
1.42885  829.139
1.56466  841.747
1.45937  867.611
1.41786  876.816
1.59232  873.185
1.42802  842.816
1.55602  858.122
1.48007  831.395
1.49641  826.112
1.55047  850.958
1.47023  839.265
1.43063  842.255
1.5  829.748
1.47233  878.532
1.49102  889.236
1.51372  877.551
1.52139  898.63
1.46751  912.75
1.47233  934.103
1.51711  903.672
1.52133  896.641
1.4256  915.101
1.54652  904.953
1.55045  875.575
1.47009  893.583
1.57872  880.187
1.51659  922.394
1.59196  896.168
1.48821  896.566
1.54106  914.745
1.5221  884.266
1.4659  887.842
1.50301  862.844
1.53083  912.805
1.51261  885.233
1.44002  905.861
1.48353  916.467
1.44691  906.119
1.48628  878.713
1.51891  891.468
1.44801  834.379
1.53728  858.469
1.4303  827.466
1.60902  846.663
1.43679  844.363
1.54067  876.804
1.51671  889.152
1.54169  858.043
1.51589  873.269
1.558  875.435
1.47423  836.359
1.50053  910.686
1.42909  924.753
1.48191  912.313
1.44132  942.755
1.50719  933.567
1.5519  982.99
1.50495  933.365
1.56596  906.964
1.51409  908.269
1.4421  911.117
1.48896  898.899
1.54062  916.956
1.49324  948.357
1.52317  914.453
1.46791  922.097
1.46921  937.983
1.50541  904.665
1.56387  954.915
1.4633  897.756
1.58376  915.317
1.44898  938.904
1.49752  890.045
1.54728  926.513
1.41009  917.582
1.53226  904.859
1.51864  881.724
1.44864  856.033
1.51436  852.696
1.51328  871.376
1.42535  921.181
1.56083  862.73
1.4558  936.617
1.524  915.084
1.48757  941.782
1.52377  929.615
1.45306  918.775
1.60352  903.941
1.44019  925.453
1.47337  884.822
1.54021  839.111
1.47561  871.142
1.5144  850.708
1.49122  865.434
1.44512  835.794
1.45799  895.52
1.47963  888.407
1.51712  873.243
1.45894  875.562
1.53793  878.833
1.45717  909.766
1.54217  921.646
