1.0052  7.14777
1.01508  13.2987
1.02744  19.1415
1.04182  24.7392
1.05797  30.1179
1.0757  35.2923
1.09488  40.272
1.11545  45.0638
1.1374  49.6751
1.16129  54.168
1.13525  70.3056
1.11182  74.9954
1.08921  79.4005
1.06643  83.6164
1.04329  87.6528
1.01993  91.5172
0.997069  95.2342
0.978954  99.4297
0.992781  116.487
1.02525  127.271
1.02031  130.973
1.0344  134.437
1.05584  137.419
1.08207  140.213
1.11368  142.99
1.15403  147.386
1.18981  164.184
1.17199  175.024
1.13141  178.176
1.08589  180.428
1.04785  182.55
1.00564  184.416
0.958627  186.949
0.913572  198.846
0.925137  218.703
0.974541  222.72
1.02854  224.099
1.08287  225.086
1.13647  225.974
1.18652  227.419
1.13355  251.391
1.0789  252.647
1.02806  253.475
0.984546  254.587
0.960476  258.834
0.988014  276.596
1.04458  289.947
1.07893  292.357
1.0933  292.688
1.09109  292.853
1.03315  300.794
0.976598  306.782
0.957083  316.551
0.992739  325.262
1.05615  330.008
1.11593  332.884
1.15111  336.321
1.14275  342.985
1.08825  353.306
1.02703  361.615
0.963844  353.116
0.914684  373.058
0.937166  386.875
0.998975  388.379
1.06991  387.164
1.14031  385.847
1.1996  387.211
1.21432  402.052
1.15676  423.247
1.09053  427.63
1.02053  422.291
0.969193  430.754
0.970485  437.255
1.02058  441.424
1.0949  445.039
1.16114  450.309
1.18248  458.56
1.14217  467.526
1.06788  473.74
1.00141  477.362
0.939205  460.609
0.867943  458.585
0.800889  497.818
0.834607  531.751
0.909944  528.719
0.990514  523.242
1.07261  517.51
1.15562  511.7
1.2393  505.983
1.32155  502.823
1.24194  568.358
1.15838  562.333
1.07476  556.007
0.991378  549.617
0.908964  543.356
0.831759  539.346
0.797666  571.495
0.870758  618.368
0.949583  615.777
1.01742  608.606
0.981938  592.104
0.989993  586.748
1.05118  590.13
1.13475  602.239
1.17087  605.936
1.14822  600.688
1.08687  592.998
1.00381  587.067
0.92505  588.769
0.904448  600.262
0.900403  595.121
0.975063  610.539
1.05614  607.485
1.11157  598.172
1.13696  588.438
1.1233  582.426
1.05788  590.344
0.982156  607.557
0.965945  608.071
1.00002  599.739
0.946992  576.063
0.926316  573.455
0.984368  607.359
1.05715  620.339
1.08902  610.899
1.09618  598.614
1.0855  586.297
1.05388  575.64
0.988439  577.1
0.916243  611.223
0.927328  618.01
0.983175  607.531
1.05563  595.074
1.1374  582.89
1.22525  573.937
1.2959  586.808
1.27051  617.787
1.18709  615.263
1.10173  603.918
1.02273  591.546
0.971233  581.737
0.948428  575.221
0.991874  594.029
1.07222  617.129
1.1081  612.166
1.10908  600.946
1.08694  589.14
1.0419  578.869
0.967852  578.524
0.897529  605.896
0.912914  615.757
0.978233  607.017
1.06007  595.318
1.14803  583.946
1.23287  576.953
1.27662  591.676
1.22341  614.944
1.13766  611.643
1.06236  600.846
1.00245  589.133
0.95051  577.194
0.932317  574.689
0.991378  606.02
1.06449  619.152
1.0954  610.205
1.09965  598.153
1.08433  586.073
1.04619  576.029
0.974379  579.833
0.90852  612.056
0.921151  616.381
0.981559  606.824
1.05922  594.821
1.14516  583.189
1.23254  575.825
1.28672  591.395
1.24187  616.221
1.15598  612.517
1.07521  601.427
1.00577  589.46
0.955795  579.073
0.941896  576.701
1.00264  603.891
1.0764  617.146
1.10585  609.121
1.10522  597.53
1.08202  585.93
1.0333  577.058
0.953832  584.178
0.900425  612.255
0.914235  613.547
0.980808  606.013
1.06481  595.034
1.15321  584.519
1.23201  579.474
1.25645  595.112
1.19123  612.88
1.10707  608.92
1.03918  598.602
0.992479  587.64
0.937856  573.626
0.914257  571.582
0.972882  611.315
1.044  622.3
1.07722  611.85
1.0895  599.195
1.08703  586.538
1.06696  575.05
1.01484  572.827
0.936095  608.915
0.942927  620.686
0.989184  609.01
1.05027  596.008
1.12068  583.151
1.20077  571.948
1.28701  575.974
1.30741  618.06
1.23771  620.762
1.15135  609.343
1.06434  596.549
1.00412  585.533
0.951682  573.019
0.921579  565.637
0.964068  602.771
1.03797  627.215
1.06996  617.355
1.08159  604.431
1.08188  591.362
1.07117  578.666
1.04197  568.318
1.02006  613.956
1.02794  601.78
1.05374  589.088
1.09667  577.249
1.1646  572.318
1.24376  603.04
1.23915  621.099
1.17787  612.478
1.1006  600.227
1.01697  587.728
0.975422  587.231
0.975175  583.101
1.03634  594.102
1.11634  608.649
1.14654  606.983
1.12953  598.523
1.07916  589.319
1.0027  583.464
0.920674  589.905
0.898223  605.883
0.904362  602.509
0.980498  607.911
1.06606  602.057
1.13288  593.383
1.16687  586.294
1.14782  587.19
1.07142  600.465
1.00259  607.017
0.984815  602.109
1.01138  593.713
0.943463  572.104
0.869514  559.798
0.785539  565.89
0.76959  634.688
0.84322  630.749
0.928468  617.396
1.01551  603.755
1.10318  590.222
1.19127  576.849
1.27983  563.761
1.19895  616.288
1.11243  603.211
1.02513  590.105
0.938179  577.361
0.854944  566.889
0.803901  582.248
0.861243  625.679
0.946248  620.654
1.01995  607.927
1.08536  594.648
1.01689  586.045
0.943512  573.062
0.863495  562.097
0.782723  583.379
0.801008  631.638
0.882459  623.862
0.970488  610.6
1.05929  597.083
1.1481  583.689
1.23633  570.645
1.15447  609.17
1.06724  596.861
0.981561  584.666
0.90351  574.603
0.859343  580.019
0.909613  614.428
0.993738  616.908
1.05766  606.111
1.10326  593.723
