0   1.86665
0.00125   2.08037
0.0025   2.31219
0.00375   2.56279
0.005   2.83276
0.00625   3.12258
0.0075   3.4326
0.00875   3.76306
0.01   4.11401
0.01125   4.48535
0.0125   4.87679
0.01375   5.28785
0.015   5.71782
0.01625   6.16579
0.0175   6.63062
0.01875   7.11093
0.02   7.60511
0.02125   8.11131
0.0225   8.62748
0.02375   9.15131
0.025   9.68032
0.02625   10.2118
0.0275   10.7429
0.02875   11.2707
0.03   11.7919
0.03125   12.3034
0.0325   12.8018
0.03375   13.2839
0.035   13.7463
0.03625   14.1858
0.0375   14.5992
0.03875   14.9834
0.04   15.3356
0.04125   15.6529
0.0425   15.933
0.04375   16.1736
0.045   16.3728
0.04625   16.529
0.0475   16.6408
0.04875   16.7075
0.05   16.7284
0.05125   16.7034
0.0525   16.6327
0.05375   16.5168
0.055   16.3567
0.05625   16.1538
0.0575   15.9096
0.05875   15.6261
0.06   15.3055
0.06125   14.9504
0.0625   14.5635
0.06375   14.1476
0.065   13.7059
0.06625   13.2416
0.0675   12.7579
0.06875   12.2582
0.07   11.7457
0.07125   11.2238
0.0725   10.6956
0.07375   10.1643
0.075   9.63293
0.07625   9.10428
0.0775   8.58103
0.07875   8.06567
0.08   7.56046
0.08125   7.06744
0.0825   6.58846
0.08375   6.12508
0.085   5.67867
0.08625   5.25036
0.0875   4.84103
0.08875   4.45136
0.09   4.08183
0.09125   3.73271
0.0925   3.40409
0.09375   3.09588
0.095   2.80785
0.09625   2.53963
0.0975   2.29073
0.09875   2.06055
0.1   1.84842
0.10125   1.65358
0.1025   1.47522
0.10375   1.31248
0.105   1.1645
0.10625   1.03036
0.1075   0.909175
0.10875   0.800042
0.11   0.702077
0.11125   0.614417
0.1125   0.536228
0.11375   0.466704
0.115   0.40508
0.11625   0.350628
0.1175   0.302664
0.11875   0.260543
0.12   0.223669
0.12125   0.191487
0.1225   0.163486
0.12375   0.139196
0.125   0.11819
0.12625   0.100079
0.1275   0.0845105
0.12875   0.0711681
0.13   0.0597677
0.13125   0.0500559
0.1325   0.0418071
0.13375   0.0348219
0.135   0.0289242
0.13625   0.0239595
0.1375   0.0197924
0.13875   0.0163053
0.14   0.0133957
0.14125   0.0109751
0.1425   0.00896723
0.14375   0.0073066
0.145   0.00593716
0.14625   0.00481115
0.1475   0.003888
0.14875   0.00313336
0.15   0.00251827
0.15125   0.00201836
0.1525   0.00161326
0.15375   0.00128593
0.155   0.0010222
0.15625   0.000810326
0.1575   0.000640607
0.15875   0.000505046
0.16   0.000397079
0.16125   0.000311336
0.1625   0.000243438
0.16375   0.000189826
0.165   0.000147614
0.16625   0.000114474
0.1675   8.85309e-05
0.16875   6.82793e-05
0.17   5.25157e-05
0.17125   4.02807e-05
0.1725   3.08114e-05
0.17375   2.35035e-05
0.175   1.78797e-05
0.17625   1.35642e-05
0.1775   1.02621e-05
0.17875   7.74257e-06
0.18   5.8256e-06
0.18125   4.37122e-06
0.1825   3.27093e-06
0.18375   2.44089e-06
0.185   1.81648e-06
0.18625   1.34809e-06
0.1875   9.97737e-07
0.18875   7.3641e-07
0.19   5.42038e-07
0.19125   3.97875e-07
0.1925   2.91253e-07
0.19375   2.12619e-07
0.195   1.54788e-07
0.19625   1.12378e-07
0.1975   8.13644e-08
0.19875   5.87479e-08
0.2   4.23016e-08
0.20125   3.03759e-08
0.2025   2.17524e-08
0.20375   1.55343e-08
0.205   1.10633e-08
0.20625   7.8575e-09
0.2075   5.56532e-09
0.20875   3.931e-09
0.21   2.769e-09
0.21125   1.94513e-09
0.2125   1.36264e-09
0.21375   9.51969e-10
0.215   6.63239e-10
0.21625   4.60812e-10
0.2175   3.19289e-10
0.21875   2.20624e-10
0.22   1.52029e-10
0.22125   1.04474e-10
0.2225   7.15972e-11
0.22375   4.89318e-11
0.225   3.33498e-11
0.22625   2.26674e-11
0.2275   1.53644e-11
0.22875   1.03858e-11
0.23   7.00114e-12
0.23125   4.70657e-12
0.2325   3.15535e-12
0.23375   2.10959e-12
0.235   1.40655e-12
0.23625   9.35228e-13
0.2375   6.20137e-13
0.23875   4.10076e-13
